组ID,视频类型,文件名,视频ID,视频链接,哈希值
组32,重复视频,7399177797127785766.mp4,7399177797127785766,https://douyin.com/?modal_id=7399177797127785766,edec8ca79faf9b3a12147c00fa275886575fbe737beff88c1ae2d3cd6932a604
组33,原视频,7412135825384738100.mp4,7412135825384738100,https://douyin.com/?modal_id=7412135825384738100,e535f820d0dad22f74aecfd073878f8c16030a9171fe7e27cc1b226eb526b852
组33,重复视频,7412581785080499493.mp4,7412581785080499493,https://douyin.com/?modal_id=7412581785080499493,5f458190d03e9f1e9a5c7dea81aa0b85d70eaa93c320b30826bf9c7dd044fe00
组34,原视频,7401683329185008932.mp4,7401683329185008932,https://douyin.com/?modal_id=7401683329185008932,e7dfd8cb0b95e9298eef6dd9449e8c6f21185c2a91862ebfaf2edbe027d863d3
组34,重复视频,7401351714147765516.mp4,7401351714147765516,https://douyin.com/?modal_id=7401351714147765516,6270c740d79af887b6e1b46a83dc51b448b2d428e93e23e2a0150e0a4ab67179
组35,原视频,7413617000448118068.mp4,7413617000448118068,https://douyin.com/?modal_id=7413617000448118068,a006a825e5d7442877d7e43e7288605f876bbf8c9cf756177d3526a49325c01e
组35,重复视频,7411908893472820532.mp4,7411908893472820532,https://douyin.com/?modal_id=7411908893472820532,65763d389188f016e7ac91d72b5aee115dd3737de106e0af7f47f749fe0fa065
组35,重复视频,7406908521817591059.mp4,7406908521817591059,https://douyin.com/?modal_id=7406908521817591059,87f3f551f14323f86c1ee6134bdabb1fe94b08b4c0eaa2fbf018f022894b0efb
组35,重复视频,7406576786768743716.mp4,7406576786768743716,https://douyin.com/?modal_id=7406576786768743716,b2edd717c4f6243973ea8ed1a9a504b48ba5ea6bfb236e9b779636f782db9fe3
组35,重复视频,7406531833703189772.mp4,7406531833703189772,https://douyin.com/?modal_id=7406531833703189772,3f1886cdd5ee0d4dcbbb49da1a4d1f5d1f2095c8be1e3beab6a9ef84a88324d3
组35,重复视频,7405815833710185782.mp4,7405815833710185782,https://douyin.com/?modal_id=7405815833710185782,1aa25f71fa901486706eb0dae21d10a5916e8af37c665696e616a08c0d4c2e3f
组35,重复视频,7404356771462122764.mp4,7404356771462122764,https://douyin.com/?modal_id=7404356771462122764,84d58ab64e98b113d4fe602ac4e6427f0f2da4983014fb4efe13e18f889908c0
组35,重复视频,7404003279413349671.mp4,7404003279413349671,https://douyin.com/?modal_id=7404003279413349671,0eae6d679add4ada3c26b6c09fa48ee6e8a145b63c0fbae47571d46d2a6907bb
组35,重复视频,7400591007726816575.mp4,7400591007726816575,https://douyin.com/?modal_id=7400591007726816575,0c6ec0b0457db3e9c0e244ccb4cd8941119672cf353bfa396a31ef15bfab7dc6
组35,重复视频,7398000752247065897.mp4,7398000752247065897,https://douyin.com/?modal_id=7398000752247065897,039880f372564a111cd90ed12e998936b0560c056f53b5a36736ef8d444635b2
组35,重复视频,7397655728229534987.mp4,7397655728229534987,https://douyin.com/?modal_id=7397655728229534987,39d8b601ebf69fa6389b990d8cd5de9d93ddb20e5781ef175e8c6b060845377c
组35,重复视频,7397344882177674537.mp4,7397344882177674537,https://douyin.com/?modal_id=7397344882177674537,dc5853f73ad80cbeff62731888e31cc3a474439c547492e03779addb0537f9b6
组36,原视频,7413618415719468325.mp4,7413618415719468325,https://douyin.com/?modal_id=7413618415719468325,7ae043406a831e8069022bbfe14693ac797f5d5deeb8b69adfebfd4823516183
组36,重复视频,7409997626600377635.mp4,7409997626600377635,https://douyin.com/?modal_id=7409997626600377635,a269bf8171f4e0c3aa68f0d7ce59f7d0719d5f0c3a6e1d273d6206575a35ef13
组37,原视频,7403913989022878995.mp4,7403913989022878995,https://douyin.com/?modal_id=7403913989022878995,6fc3a9a5ac4a670ed0ede9dcb5ec8f2dbfb6cfa39df4fe90e3ceb2c16b7ffe39
组37,重复视频,7400221667282259236.mp4,7400221667282259236,https://douyin.com/?modal_id=7400221667282259236,3849cc3155556b805057c479bf816082ca9f8ffe9bda60978929553825c11c85
组37,重复视频,7399206553926044939.mp4,7399206553926044939,https://douyin.com/?modal_id=7399206553926044939,7d0ef77192e108eaef49d93a212eec8262dfff7667219b814fbfcde8b2026634
组37,重复视频,7397366120107232575.mp4,7397366120107232575,https://douyin.com/?modal_id=7397366120107232575,204658fe1ae59d14586e7dc843767e92c853eb5a3113374d9e11fe8510570df3
组38,原视频,7405113333499661607.mp4,7405113333499661607,https://douyin.com/?modal_id=7405113333499661607,b187c794a6c8042d9125197e293343c1cdb41622db90c9609f9f8d6a1e013473
组38,重复视频,7403970503938952487.mp4,7403970503938952487,https://douyin.com/?modal_id=7403970503938952487,d5170622f1403fc0fc86cfcb91dcda930ca28b445ca10e916fea481de7616d29
组38,重复视频,7398031596135238953.mp4,7398031596135238953,https://douyin.com/?modal_id=7398031596135238953,a14186464fc7cddb777bd512a4f833aa89371d4be4dc1f0d6a3a3a4cc5c4d16d
组39,原视频,7414063290474564901.mp4,7414063290474564901,https://douyin.com/?modal_id=7414063290474564901,51da20396e3b7ed4351c88a0ab156f3fd86cf4d924fa7753b259772a1da79604
组39,重复视频,7411125850717867279.mp4,7411125850717867279,https://douyin.com/?modal_id=7411125850717867279,3aa9bdf1b1a02dc5326a37e4cf6fffa5109b65f0b9bbf99c75f2ae63fdc047fd
组40,原视频,7407758612799474944.mp4,7407758612799474944,https://douyin.com/?modal_id=7407758612799474944,61186eddc82de4f25cbae72b97479a38f9accb44594a64ceb2ac4fc30820dfe7
组40,重复视频,7407295280376204579.mp4,7407295280376204579,https://douyin.com/?modal_id=7407295280376204579,cb84f5e66ad8e97fcc6da9b7c2f49ce8d9cae3b31fbf8267f8940552751ec904
组40,重复视频,7405553872699280640.mp4,7405553872699280640,https://douyin.com/?modal_id=7405553872699280640,b6826157fa15ae3cf00180fe194824b24083b22109f8678b97755507440e8991
组41,原视频,7405924028302544143.mp4,7405924028302544143,https://douyin.com/?modal_id=7405924028302544143,c45fac5b2df0785dea56e09fad91828ee117e56f2c56decfaaec2063ee68de82
组41,重复视频,7405428214727838991.mp4,7405428214727838991,https://douyin.com/?modal_id=7405428214727838991,d5e0704da293a88ef5823036ae2171553a6a533a8fc9b3f1d5c2685cebfd309d
组41,重复视频,7403949325694356751.mp4,7403949325694356751,https://douyin.com/?modal_id=7403949325694356751,73e05335da98a659de37a570b8f5f6f752c045a58e23d148727d7d24a81d221d
组41,重复视频,7402453260877008163.mp4,7402453260877008163,https://douyin.com/?modal_id=7402453260877008163,01de463b45a6601dce019bb7191e15c9303b05c8ffed16f815e93271f4573418
组41,重复视频,7400759129406508323.mp4,7400759129406508323,https://douyin.com/?modal_id=7400759129406508323,ee6d85fe455cf847947b67fc0fbce03f89ce976f74bd7ef6c0063b55915e159d
组41,重复视频,7399593542789745955.mp4,7399593542789745955,https://douyin.com/?modal_id=7399593542789745955,75477510674118ff3bb4951d297353816dca6dee6d4a0347fd1c945d4b020f13
组41,重复视频,7398388527509130536.mp4,7398388527509130536,https://douyin.com/?modal_id=7398388527509130536,81394857677d11f09e92504af450c1b717606a499d477303d225674d5a2d83dc
组42,原视频,7410390692452781348.mp4,7410390692452781348,https://douyin.com/?modal_id=7410390692452781348,b8c9cda6c88a6f0864a806062f2569ea9fa476b1741f3eb157e3cad79c45e93c
组42,重复视频,7406256583107153204.mp4,7406256583107153204,https://douyin.com/?modal_id=7406256583107153204,8a5e54beda38a37210762051afc73df8d09728242594e38cae6cba4f5206c095
组42,重复视频,7404685128695352616.mp4,7404685128695352616,https://douyin.com/?modal_id=7404685128695352616,5e21cab16576e84acdecc237bfc6f2801642d6726cc604258ea3516ee9ab0f7c
组42,重复视频,7404315643840826676.mp4,7404315643840826676,https://douyin.com/?modal_id=7404315643840826676,7946b96127d5381d47c311bf3d8e99af9cebbe6a344bbd0a2d556b7a8d785a09
组42,重复视频,7404082266307038499.mp4,7404082266307038499,https://douyin.com/?modal_id=7404082266307038499,e10419ade6ac00691692330444052a9fc553dab4df733598f2fe341911da974f
组42,重复视频,7403732539472448803.mp4,7403732539472448803,https://douyin.com/?modal_id=7403732539472448803,c7a8b38a3d5f1e359f0ace90d31c418b79422f37087d444e6e878e65fee54fff
组42,重复视频,7402829336614685952.mp4,7402829336614685952,https://douyin.com/?modal_id=7402829336614685952,f112fadc0526c349da459f5147f3e54085ebd2d51eec5ae706ad57b87c26b408
组43,原视频,7410814103368813874.mp4,7410814103368813874,https://douyin.com/?modal_id=7410814103368813874,a03ae9dabce25be78eb482db90ca58b1efcb58ff44a7db52079b04f86928bdb0
组43,重复视频,7402933494000651583.mp4,7402933494000651583,https://douyin.com/?modal_id=7402933494000651583,d6a803e2529194d7dfcc39717c7f877a7d5a7c9163ab5ce17f119e62e16dab8a
组43,重复视频,7398166800451636519.mp4,7398166800451636519,https://douyin.com/?modal_id=7398166800451636519,2e08c7132cda9876389ccd3d53e6cd3d4c1adfbf018493ae5c528bf262f4ad93
组44,原视频,7412102865646308658.mp4,7412102865646308658,https://douyin.com/?modal_id=7412102865646308658,52b1812b7f5dddadfd1d1a768154242b8719e7e0084a670779f1fdaa5cd2a49a
组44,重复视频,7412102560858901797.mp4,7412102560858901797,https://douyin.com/?modal_id=7412102560858901797,3ac74e4710cc33d8ebc466460bb80e049e61fcd0abfee513cd1974f537c0caf3
组44,重复视频,7406899490176748811.mp4,7406899490176748811,https://douyin.com/?modal_id=7406899490176748811,af7514b5bc7c7eb57fd2cf539d7d9023fcf30af9aee37bd1f88dd892c4ae5463
组44,重复视频,7403697420812569875.mp4,7403697420812569875,https://douyin.com/?modal_id=7403697420812569875,635f886aaa85b97c7725cf1f196d34122f1c61761f92b7d62799f4e4f9e84289
组44,重复视频,7399586371729509673.mp4,7399586371729509673,https://douyin.com/?modal_id=7399586371729509673,f8846b8b40bbca08b41dbb506ca7dd6c459bbcfb76e9b95e8e3d8a49ebfee2de
组44,重复视频,7398860063189830966.mp4,7398860063189830966,https://douyin.com/?modal_id=7398860063189830966,bfb80c24439ec6ee0db82b59509c9e03831f06a1084b50e625a6b49a62ca95d8
组45,原视频,7400706331134496019.mp4,7400706331134496019,https://douyin.com/?modal_id=7400706331134496019,865c777009446e05dda1ee4548d94f8f21866eab02eeab75dea8064a5ab2bd26
组45,重复视频,7398436706401127743.mp4,7398436706401127743,https://douyin.com/?modal_id=7398436706401127743,fd5d31cbd9e661a7c5e1a33e733ff98fae365ea523743f0df4ac145a887770b5
组46,原视频,7413348940843601152.mp4,7413348940843601152,https://douyin.com/?modal_id=7413348940843601152,e3f84faa83ef99e78466245fa441b6ec1df83bf47fd455cac7d3bbfdd4ea58d3
组46,重复视频,7406319668786416930.mp4,7406319668786416930,https://douyin.com/?modal_id=7406319668786416930,f2915270c863cc7a1a90ea7b44c3b762c65ddfc02260051357a9e66b9969fb34
组46,重复视频,7406304019548835124.mp4,7406304019548835124,https://douyin.com/?modal_id=7406304019548835124,eddd69bbd93204b2f214beca65c452f5d6e97c79025d9a6d84ff59f8f1af2d3a
组46,重复视频,7397379954591223074.mp4,7397379954591223074,https://douyin.com/?modal_id=7397379954591223074,5cdb8b57c0f4a0c98e6f0882b3648145568c258c4e7799280f3a8b74965a4b5a
组47,原视频,7414117603779579188.mp4,7414117603779579188,https://douyin.com/?modal_id=7414117603779579188,f135507b96dd097ef04734dbd10d9c13673efa37151a69d713c74857d0bfe912
组47,重复视频,7412644065583451427.mp4,7412644065583451427,https://douyin.com/?modal_id=7412644065583451427,1ef18f6973e56ed9ff5942060c6ee197d1058fbbc22ae81a2c65db693e7e3624
组47,重复视频,7411146286440762676.mp4,7411146286440762676,https://douyin.com/?modal_id=7411146286440762676,1723a6cce9be52fdc96ba1948416d8b75625d2549a007826ed6dcfa858c4c906
组47,重复视频,7411123750189419810.mp4,7411123750189419810,https://douyin.com/?modal_id=7411123750189419810,0aca6dbf5cdb3b07d06b5e467b23b0b2870b6f0194fcddfb918471f5f0cf82ab
组47,重复视频,7407413055044324648.mp4,7407413055044324648,https://douyin.com/?modal_id=7407413055044324648,3860e2a811efe0f460cc7450e0904a23ec3151cfdef2e7839cf1108e4a7daac7
组47,重复视频,7406676216930913536.mp4,7406676216930913536,https://douyin.com/?modal_id=7406676216930913536,55287ee83866db6fc6acf142508cd01123285940c2f877cac96bd41fe8012cdd
组47,重复视频,7402248195570421026.mp4,7402248195570421026,https://douyin.com/?modal_id=7402248195570421026,bf48d757e7c86387e7850e5a830430afe39a58d5e8e93f169a02fdf7204c88bd
组47,重复视频,7401509883620691200.mp4,7401509883620691200,https://douyin.com/?modal_id=7401509883620691200,8fd10ee171b577899e347a87ed1b4836412a4bf9c52a1e4162e4719d361f25a6
组47,重复视频,7401494850580778274.mp4,7401494850580778274,https://douyin.com/?modal_id=7401494850580778274,00e995949099e3633d66a48514c87aba6e852f4ea38fab167e9ee50e5e00ce94
组47,重复视频,7401128654400392488.mp4,7401128654400392488,https://douyin.com/?modal_id=7401128654400392488,b9786e6113545615cf9822373313860fa90cfae8f8c6e5afdcec8d3d30251d27
组47,重复视频,7400408016337636648.mp4,7400408016337636648,https://douyin.com/?modal_id=7400408016337636648,94063adb803247ff9d5cf1704fea434db0b1f24c3b7ac00316e4e4d537f95445
组47,重复视频,7400388987296222516.mp4,7400388987296222516,https://douyin.com/?modal_id=7400388987296222516,0233848d349f885ae673a0ba2b2fff526ca6f732586d93f0cc4f06bcdcaa7f4f
组47,重复视频,7400031857636691235.mp4,7400031857636691235,https://douyin.com/?modal_id=7400031857636691235,1106e8c5745483c76ff627cd38dc77ab114f7dc5dd8d007c86004f4d9abf48c2
组47,重复视频,7399286880744901940.mp4,7399286880744901940,https://douyin.com/?modal_id=7399286880744901940,be85dc60e499cfa4fcf37ff84f3b4ca6e73555610871ad5c11a9c436362f1455
组47,重复视频,7398535887782464803.mp4,7398535887782464803,https://douyin.com/?modal_id=7398535887782464803,f4c66a89c07420c5793c64c76d0b12696db7b74ea29fa38720822afd642a26c0
组47,重复视频,7398204273877683491.mp4,7398204273877683491,https://douyin.com/?modal_id=7398204273877683491,5bbc951039679dee9bab7ae53283a39cb63e26394c46422ce7bdbafed387c5a3
组47,重复视频,7398158056418266403.mp4,7398158056418266403,https://douyin.com/?modal_id=7398158056418266403,694d254c9a87d6f9b5a410037f2f42254760aaae2797d1d65ba35ab18bf6cefe
组47,重复视频,7397780364808228111.mp4,7397780364808228111,https://douyin.com/?modal_id=7397780364808228111,3a73ae8643778b10e7c7fd1b79235227c6bf40b2a34ea697eb91ee6e67d92c0b
组48,原视频,7402606073049386280.mp4,7402606073049386280,https://douyin.com/?modal_id=7402606073049386280,6e96f5a317ca2e9bc49a80183fdfeeea92e327c911587cfbb9eced5d56e886c0
组48,重复视频,7398939516410547471.mp4,7398939516410547471,https://douyin.com/?modal_id=7398939516410547471,8c1f974a99730552ac64f5b8abf6e33576ee1d5db9742b6e1d54aa446bb37d77
组49,原视频,7407799738034162978.mp4,7407799738034162978,https://douyin.com/?modal_id=7407799738034162978,d7ce212efd1131022344274a97a6b4c56ebc8eefeb7c1b2f18568100bd19ee2e
组49,重复视频,7405558775081422120.mp4,7405558775081422120,https://douyin.com/?modal_id=7405558775081422120,89602bb0710fa2bf0bfbbbae4abf7556d4cbe09f045cafd3121b669adf4ac0b5
组50,原视频,7410271224644783400.mp4,7410271224644783400,https://douyin.com/?modal_id=7410271224644783400,407606edc716239f09c78d86b14666a22ae0626bf3b49910993311ad92452366
组50,重复视频,7410309016821271817.mp4,7410309016821271817,https://douyin.com/?modal_id=7410309016821271817,026e5baf832ed864e3b95270c97fa7ffb715dd2464adc4521a047db270a6dd8d
组51,原视频,7412958656829984012.mp4,7412958656829984012,https://douyin.com/?modal_id=7412958656829984012,608732499c8903e6b61cd1ca4a53d89907921b900ca8b2d1ab07df8621c31f79
组51,重复视频,7411873731687107859.mp4,7411873731687107859,https://douyin.com/?modal_id=7411873731687107859,f46a951b1ae97cb2196e914569516926cba595602c054cce1462211bb5000d42
组51,重复视频,7411778755594652969.mp4,7411778755594652969,https://douyin.com/?modal_id=7411778755594652969,208f745bc19b0595431d026a8109a650a730907c554e1d7113d3713fbc984292
组51,重复视频,7411539567645412649.mp4,7411539567645412649,https://douyin.com/?modal_id=7411539567645412649,336bedf0e91a838bf9eb047c03bee201cabc5c08c94a4d58d3567217e5ea411f
组51,重复视频,7410777351413370124.mp4,7410777351413370124,https://douyin.com/?modal_id=7410777351413370124,992142bc4891285001eb90cc76f2ea8378f769a15611a617a2306548551dfb9b
组51,重复视频,7410773397891747135.mp4,7410773397891747135,https://douyin.com/?modal_id=7410773397891747135,1f14372423fa58925d2962ddef83b697b24e9015e53c5f467127299c91861140
组51,重复视频,7410752389625531702.mp4,7410752389625531702,https://douyin.com/?modal_id=7410752389625531702,01988e34406aa508e1e63f86699fb9c171c66a3245fca00152d9454e01247798
组51,重复视频,7410412841670413607.mp4,7410412841670413607,https://douyin.com/?modal_id=7410412841670413607,57ee081f48fade80273fdf82f8e08820bb22d670a583b52f07b8714cad0c70a0
组51,重复视频,7408877932094983465.mp4,7408877932094983465,https://douyin.com/?modal_id=7408877932094983465,083fcd0915940724250fd2866200caa648d003a8099471789c700caf80a4d513
组51,重复视频,7408772514211499303.mp4,7408772514211499303,https://douyin.com/?modal_id=7408772514211499303,56353d505a3b21c903f264520f86a0236fa88b4a1cfa895ccb6ed9d197f77e90
组51,重复视频,7408502910415310134.mp4,7408502910415310134,https://douyin.com/?modal_id=7408502910415310134,96175246851b09610810a7bdd65874b18261346174214fa615b8aa11691b5b92
组51,重复视频,7408414838730280255.mp4,7408414838730280255,https://douyin.com/?modal_id=7408414838730280255,ef9e6124f65eade718381ddd5f2694a3649ec5854612b9ad3d59893d0f52c16f
组51,重复视频,7407015300882763044.mp4,7407015300882763044,https://douyin.com/?modal_id=7407015300882763044,920290fade90f26339c7b81a8de0f1b842059728e01f479878d531d491ded840
组51,重复视频,7406562958458834187.mp4,7406562958458834187,https://douyin.com/?modal_id=7406562958458834187,37e64b1dbc5a7072eade301fb31f8a87b86421adb5294da6e4342cd6b1dd3e8e
组51,重复视频,7405978795724770601.mp4,7405978795724770601,https://douyin.com/?modal_id=7405978795724770601,0aacfc4a2f20649ab2838a50dde7798c5b27987c98061522408a4710f911fa7e
组51,重复视频,7405818872340712740.mp4,7405818872340712740,https://douyin.com/?modal_id=7405818872340712740,6cd6168b70c7316145462bf2647c4dd7db2bcf9eff4f82ffcbca417b5168a0c7
组51,重复视频,7405553447832997161.mp4,7405553447832997161,https://douyin.com/?modal_id=7405553447832997161,4f681eb959bc9c9e21cf5b025d999d28387fdf983feea1687981645388d6d7d7
组51,重复视频,7405456165922000164.mp4,7405456165922000164,https://douyin.com/?modal_id=7405456165922000164,ae00260e75aed7e7eec8f253c3f0fb3e127ef416133c7a63c6837a7586a07617
组51,重复视频,7404804223755390271.mp4,7404804223755390271,https://douyin.com/?modal_id=7404804223755390271,8b5bf2f46fc57378ea16888da903e09ea14b09c9ab4f6845b8731332b519bc81
组51,重复视频,7404708523667393831.mp4,7404708523667393831,https://douyin.com/?modal_id=7404708523667393831,b4e71db34007084d16e56acf28a6f6a04208db5afdf485577630bfece98e2c8a
组51,重复视频,7404482357778025791.mp4,7404482357778025791,https://douyin.com/?modal_id=7404482357778025791,4d41c064cd55b6a14ca8ecfdc0eb2cfa26d1cd77b810d6ebf3c94d7dfbfcb1e8
组51,重复视频,7403692239089700132.mp4,7403692239089700132,https://douyin.com/?modal_id=7403692239089700132,385cc64f42d6b35ef966940fd081075b99ac70fe311f682bb022b6450379e6c9
组51,重复视频,7403592634188516627.mp4,7403592634188516627,https://douyin.com/?modal_id=7403592634188516627,31d7bbcdb9aaa9210948c36ea33bdbeca93be7f972fecfae97cf22cd1adefba4
组51,重复视频,7403334479080623371.mp4,7403334479080623371,https://douyin.com/?modal_id=7403334479080623371,e49803ab5217a27a9d912e26323558b5f0f039d0b2d82387bd835d2839b181f6
组51,重复视频,7402195154356014348.mp4,7402195154356014348,https://douyin.com/?modal_id=7402195154356014348,2b859f2f79ea0b39b12e454cfd1a2cdf997a7926ec772909189f0eacc1139549
组51,重复视频,7401821393286941964.mp4,7401821393286941964,https://douyin.com/?modal_id=7401821393286941964,813a1d45c68847c68024c90b9563e0d30ebb469b7833316a43f0175a6284ef72
组52,原视频,7407769159695617321.mp4,7407769159695617321,https://douyin.com/?modal_id=7407769159695617321,6bb5f0b5557949bba2519a1cca3526506dc5d3d104f2623e83b8170e1b3c55bd
组52,重复视频,7406643804813511948.mp4,7406643804813511948,https://douyin.com/?modal_id=7406643804813511948,a3b645c3844d057dbab20cae90cb2fb5d44872d5fa983ae83fdde3a24ab93a97
组52,重复视频,7404483213558648118.mp4,7404483213558648118,https://douyin.com/?modal_id=7404483213558648118,ec37fd8809467fe575238f51f3414f79a46fbd1a2d6a0a2d5bef32ce68439f32
组53,原视频,7409149807207501092.mp4,7409149807207501092,https://douyin.com/?modal_id=7409149807207501092,c0223a37fc07e79f7461043b713320ed9c6d76239ca0c79b59359e7815f3834e
组53,重复视频,7406933569408453907.mp4,7406933569408453907,https://douyin.com/?modal_id=7406933569408453907,19f6aefb608e32d60125cd55a40c67f2406ce198910501805281298f39ce1986
组53,重复视频,7402848507524123943.mp4,7402848507524123943,https://douyin.com/?modal_id=7402848507524123943,e70f4488097e321ae77bf8af349a7422bcf41010f0303c52e18190217fe5276a
组54,原视频,7403228331660905791.mp4,7403228331660905791,https://douyin.com/?modal_id=7403228331660905791,65d27a8995a3dd33117f7104ca751a8a33d0febecbde915ec8a7b21d7fe27125
组54,重复视频,7402594654874651915.mp4,7402594654874651915,https://douyin.com/?modal_id=7402594654874651915,e1ae0c0618c30d728ac853333992d3e5b8799c43f6107470cdc05a28db471419
组55,原视频,7412286649981259049.mp4,7412286649981259049,https://douyin.com/?modal_id=7412286649981259049,c34dece4f8c2c50d610e70c6ea04e7bb8fab5a8b030e3d1e8b224ecef373f36c
组55,重复视频,7409138574974635303.mp4,7409138574974635303,https://douyin.com/?modal_id=7409138574974635303,24bf9c8ecaeaed60e04671128084dbdc09309642d08dfd70114a99faee2922de
组56,原视频,7412252966729682215.mp4,7412252966729682215,https://douyin.com/?modal_id=7412252966729682215,c7d6944257a1d37d4838cadeca733f1a9bb40806a4f7857a30cc584b8ad42af5
组56,重复视频,7409534564671999244.mp4,7409534564671999244,https://douyin.com/?modal_id=7409534564671999244,6676f57f585da08aae38299d32d1414a76977780d802012e66a0593b914cfddf
组57,原视频,7409308659190074636.mp4,7409308659190074636,https://douyin.com/?modal_id=7409308659190074636,2ede069bd99c79750c59431ad30d07bcd4450431891e5d24ce4d71d4ca5b4dce
组57,重复视频,7406252425629175079.mp4,7406252425629175079,https://douyin.com/?modal_id=7406252425629175079,78d7c3cc88bc5a870687638959f4a669f59c20fa82d9f6070c9e12c581174566
组57,重复视频,7402481349719756095.mp4,7402481349719756095,https://douyin.com/?modal_id=7402481349719756095,8f04c3090270056a044924289e28678f5242ad4e032d1a45c90cb192cd017ac2
组58,原视频,7409541801675164928.mp4,7409541801675164928,https://douyin.com/?modal_id=7409541801675164928,f0c306157dede68e2b1a1faa1b437a49949ad639376b1518670c79cb7ea2652d
组58,重复视频,7398768145005104411.mp4,7398768145005104411,https://douyin.com/?modal_id=7398768145005104411,703b0d76068711531bce4c804486fbd701467bbb5d9dd2622506221b1b53e5da
组59,原视频,7411909320176127272.mp4,7411909320176127272,https://douyin.com/?modal_id=7411909320176127272,3edb40db3bbe30519c19a029e56d23a9338f732216ddd307596cb6722bebf7a0
组59,重复视频,7411873371899628834.mp4,7411873371899628834,https://douyin.com/?modal_id=7411873371899628834,62b16a715dd4527a3b11705499debb1d4a8798859f98015d106700c9bf388378
组59,重复视频,7410679838106782976.mp4,7410679838106782976,https://douyin.com/?modal_id=7410679838106782976,07c89f33881bd42f2c787144afae7d4b4b315056a21009ac26006606a02a8875
组59,重复视频,7410633135601306880.mp4,7410633135601306880,https://douyin.com/?modal_id=7410633135601306880,77fda1acb6bddd7a4b6014fcc973790c96654ccd0952ce9e53bed879edd881c7
组59,重复视频,7409958712330177844.mp4,7409958712330177844,https://douyin.com/?modal_id=7409958712330177844,c293ae37e0f81c617bc7913e5c1bd4845bf5ad2d364c7b96c0a777a0c711c7c0
组59,重复视频,7406577281579126053.mp4,7406577281579126053,https://douyin.com/?modal_id=7406577281579126053,972c6ab57689f1a83cdfc33a16e590310385b8e653a5f335455b59e9453d6845
组59,重复视频,7405812748279500083.mp4,7405812748279500083,https://douyin.com/?modal_id=7405812748279500083,5cd642336163be44a4191a6fcd60b50e25ecad556eb802a8b7164fd032a74e6a
组59,重复视频,7405785785779211547.mp4,7405785785779211547,https://douyin.com/?modal_id=7405785785779211547,19c8273bced786e32a5a81ce1d104fe7ad6eef4fdeee5ad87f8a1f3b4074d28f
组59,重复视频,7399614955135323401.mp4,7399614955135323401,https://douyin.com/?modal_id=7399614955135323401,625db481e675e65d52610ca002a65aa7b58ddee02e310652c3416ccda8c2fcf5
组60,原视频,7410727850640166184.mp4,7410727850640166184,https://douyin.com/?modal_id=7410727850640166184,9b40078eaefab2d3fd193fb14cef4895d3929cf998679b6832692073da11ded5
组60,重复视频,7406951344902327578.mp4,7406951344902327578,https://douyin.com/?modal_id=7406951344902327578,0856101d20df73579e6564ca4bec7f3324bdb0da8808c57fe678f98c5719de5e
组61,原视频,7411067061318716706.mp4,7411067061318716706,https://douyin.com/?modal_id=7411067061318716706,89e79cee10a98bd117fb69c80bd969642ca195a8ecc99ca06b9c0a41c051af6d
组61,重复视频,7409998992278408463.mp4,7409998992278408463,https://douyin.com/?modal_id=7409998992278408463,0319ef1533ec1c1f051ac89fb0632254c3bdf886e26dc489f197fdf384b2aadc
组62,原视频,7405869225060961545.mp4,7405869225060961545,https://douyin.com/?modal_id=7405869225060961545,793354b46b80886830d480850cd7c6bda6ab84a08f7d3d3f57771c8dcaeddefc
组62,重复视频,7412287965763833124.mp4,7412287965763833124,https://douyin.com/?modal_id=7412287965763833124,53fdd69d54072070d0198ff374fccfd59d56aa7e7aa12efc820db59f3ddb45d5
组62,重复视频,7411157290495085835.mp4,7411157290495085835,https://douyin.com/?modal_id=7411157290495085835,f9b114e45b7e9eb46daf70e7a035545d444ce3b2bd836a5ce6089c59a6645895
组63,原视频,7408429466432589107.mp4,7408429466432589107,https://douyin.com/?modal_id=7408429466432589107,62ed1d35471495dcaeb27dc8209af62e8615ecd3a058dc7440b249a52a768da8
组63,重复视频,7405453926515887397.mp4,7405453926515887397,https://douyin.com/?modal_id=7405453926515887397,982044319141d68128c90300a657de4648ad1d2904c50c4ce46aa0347777a79e
组64,原视频,7408500342381481225.mp4,7408500342381481225,https://douyin.com/?modal_id=7408500342381481225,1feb6b5db2386574a4463e7e1b6ec9d5082512b0aedeaa909797d065a9c91c20
组64,重复视频,7406565782718631222.mp4,7406565782718631222,https://douyin.com/?modal_id=7406565782718631222,d590b0e6d83b4a9e22303dd00ec50096610b0b8e3657adc0eb85279338085518
组64,重复视频,7404326925432311103.mp4,7404326925432311103,https://douyin.com/?modal_id=7404326925432311103,9cc55b0e53b5e4df5bd78bf7176a519d6b4417bcc5825aa653e095f1099f9d81
组64,重复视频,7401371963068828991.mp4,7401371963068828991,https://douyin.com/?modal_id=7401371963068828991,720103803200ec88baf2d2342457747f862a6f48be798988d64239f5def94f6b
组65,原视频,7406304966912101644.mp4,7406304966912101644,https://douyin.com/?modal_id=7406304966912101644,2511eafedf1eee069fa91da78992f9fb9582c42eb0441a66f6eaa5bed4c88d5a
组65,重复视频,7402961490384473385.mp4,7402961490384473385,https://douyin.com/?modal_id=7402961490384473385,90f8912105fa0a0d6d56ff21e56631bde41b24762914c66e2aba7bd96b6303d2
